mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-06-18,close,2026-06-20T01:01:06,2412,中華電,654,143.0,93655.0,144.0,public_close,94176.0,521.0,0.005562970476749773,9967054.0,9967054.0,1440400694.0,ready
2026-06-18,close,2026-06-20T01:01:06,2881,富邦金,237,114.0,27057.0,138.0,public_close,32706.0,5649.0,0.20878146135935247,45796330.0,45796330.0,6353953146.0,ready
2026-06-18,close,2026-06-20T01:01:06,00713,元大台灣高息低波,406,59.75,24293.5,61.7,public_close,25050.2,756.7000000000007,0.031148249531767785,10621939.0,10621939.0,653618557.0,ready
2026-06-18,close,2026-06-20T01:01:06,006208,富邦台50,93,249.2,23208.6,249.1,public_close,23166.3,-42.29999999999927,-0.0018226002430133345,4099902.0,4099902.0,1018182742.0,ready
2026-06-18,close,2026-06-20T01:01:06,2330,台積電,9,2430.0,21901.0,2410.0,public_close,21690.0,-211.0,-0.009634263275649514,49982610.0,49982610.0,120198889493.0,ready
2026-06-18,close,2026-06-20T01:01:06,2882,國泰金,244,91.5,22358.0,115.5,public_close,28182.0,5824.0,0.2604884157795867,48383199.0,48383199.0,5603160364.0,ready
2026-06-18,close,2026-06-20T01:01:06,00878,國泰永續高股息,656,33.25,21843.0,33.67,public_close,22087.52,244.52000000000044,0.011194432999130177,37481091.0,37481091.0,1259342934.0,ready
2026-06-18,close,2026-06-20T01:01:06,0056,元大高股息,371,53.6,19913.6,52.8,public_close,19588.8,-324.7999999999993,-0.01631046119235092,33652479.0,33652479.0,1772299362.0,ready
2026-06-18,close,2026-06-20T01:01:06,00919,群益台灣精選高息,646,30.72,19873.12,30.81,public_close,19903.26,30.139999999999418,0.0015166214464562896,172963808.0,172963808.0,5328993821.0,ready
2026-06-18,close,2026-06-20T01:01:06,00881,國泰台灣5G+,349,56.3,19676.7,55.4,public_close,19334.6,-342.1000000000022,-0.017386045424283653,8782297.0,8782297.0,486931710.0,ready
2026-06-18,close,2026-06-20T01:01:06,2303,聯電,134,135.0,18116.0,145.5,public_close,19497.0,1381.0,0.0762309560609406,307999583.0,307999583.0,43965121072.0,ready
2026-06-18,close,2026-06-20T01:01:06,2454,聯發科,4,4455.0,17845.0,4390.0,public_close,17560.0,-285.0,-0.015970860184925748,12997743.0,12997743.0,57436715170.0,ready
2026-06-18,close,2026-06-20T01:01:06,2317,鴻海,27,312.0,8435.88,268.5,public_close,7249.5,-1186.3799999999992,-0.14063500192036862,68996866.0,68996866.0,18605623168.0,ready
2026-06-18,close,2026-06-20T01:01:06,1301,台塑,157,52.5,8254.23,51.7,public_close,8116.900000000001,-137.32999999999902,-0.0166375300906322,188508912.0,188508912.0,9689626723.0,ready
2026-06-18,close,2026-06-20T01:01:06,0050,元大台灣50,119,107.6,12822.4,107.3,public_close,12768.699999999999,-53.70000000000073,-0.004187983528824614,78557448.0,78557448.0,8411642386.0,ready
